id,Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
15311,28.9,71.6,51.4,Silty,Onion,28.0,1.8,28.0,28-28
24605,27.3,73.7,43.9,Loamy,Fruits,17.0,17.0,17.0,17-17-17
35164,27.9,62.0,43.4,Clayey,Wheat,20.0,2.8,20.0,20-20
5507,30.4,67.7,46.7,Loamy,Maize,40.7,4.0,1.5,Urea
26479,24.2,79.0,54.9,Silty,Vegetables,17.0,17.0,17.0,17-17-17
925,30.0,76.8,54.0,Loamy,Maize,40.8,1.1,0.6,Urea
40903,24.3,57.1,53.1,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
12071,28.0,58.1,34.8,Loamy,Groundnut,18.8,1.8,47.4,DAP
11707,26.6,67.6,37.5,Loamy,Groundnut,19.1,1.1,47.5,DAP
41440,25.0,56.5,43.7,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
35893,26.7,57.7,52.2,Sandy,Cotton,14.0,14.0,35.0,14-35-14
22058,23.0,64.9,57.9,Loamy,Fruits,17.0,17.0,17.0,17-17-17
30917,33.1,57.1,31.3,Sandy,Wheat,20.0,0.4,20.0,20-20
19159,30.9,48.3,48.3,Clayey,Vegetables,40.4,28.3,38.7,28-28
40389,22.3,71.9,54.3,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
6560,28.0,68.1,48.3,Loamy,Wheat,41.7,2.5,4.3,Urea
44406,24.7,68.8,58.3,Silty,Tomato,10.0,26.0,26.0,10-26-26
41914,24.9,72.5,51.6,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
12721,24.2,68.7,31.6,Sandy,Groundnut,18.5,2.0,47.4,DAP
42615,28.0,69.7,42.7,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
46678,25.7,73.7,40.2,Loamy,Potato,10.0,26.0,26.0,10-26-26
41184,22.2,70.6,37.8,Sandy,Cotton,14.0,14.0,35.0,14-35-14
9628,25.8,65.2,45.6,Loamy,Cotton,18.1,0.4,46.1,DAP
5799,26.3,78.4,59.1,Clayey,Wheat,41.5,1.5,3.4,Urea
28558,23.1,79.5,44.6,Silty,Flowers,17.0,17.0,17.0,17-17-17
22367,25.6,67.9,54.8,Loamy,Fruits,17.0,17.0,17.0,17-17-17
38651,29.1,56.8,47.3,Loamy,Cotton,14.0,14.0,35.0,14-35-14
9783,23.5,61.2,49.8,Sandy,Groundnut,18.2,0.2,47.2,DAP
27833,20.4,61.6,58.0,Silty,Fruits,17.0,17.0,17.0,17-17-17
26026,19.5,80.0,53.7,Silty,Flowers,17.0,17.0,17.0,17-17-17
18566,25.7,71.2,45.3,Silty,Tomato,28.0,3.7,28.0,28-28
19628,30.4,73.3,49.7,Loamy,Onion,28.0,0.4,28.0,28-28
17858,29.5,57.3,53.8,Silty,Potato,28.0,0.2,28.0,28-28
38872,26.0,56.0,37.6,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
39517,29.9,68.2,52.2,Sandy,Cotton,14.0,14.0,35.0,14-35-14
29794,33.3,65.0,49.8,Sandy,Wheat,20.0,0.7,20.0,20-20
27844,23.0,74.1,55.3,Loamy,Flowers,17.0,17.0,17.0,17-17-17
13010,28.5,51.3,30.7,Sandy,Cotton,19.8,1.4,46.9,DAP
41851,28.0,63.7,41.4,Loamy,Cotton,14.0,14.0,35.0,14-35-14
44187,24.2,72.0,55.6,Silty,Chilli,10.0,26.0,26.0,10-26-26
43945,25.9,60.3,51.1,Silty,Potato,10.0,26.0,26.0,10-26-26
31098,27.3,54.4,32.3,Sandy,Rice,20.0,0.3,20.0,20-20
15967,23.5,73.0,48.8,Silty,Potato,28.0,3.9,28.0,28-28
49338,21.8,43.4,52.0,Loamy,Groundnut,22.7,32.4,12.2,10-26-26
25786,27.1,61.0,51.3,Silty,Vegetables,17.0,17.0,17.0,17-17-17
38309,22.2,57.4,52.9,Sandy,Cotton,14.0,14.0,35.0,14-35-14
33190,27.4,52.8,34.4,Clayey,Wheat,20.0,3.2,20.0,20-20
26348,19.0,60.9,50.6,Loamy,Flowers,17.0,17.0,17.0,17-17-17
18691,30.1,71.3,38.7,Loamy,Potato,28.0,1.2,28.0,28-28
24850,21.5,65.1,51.8,Loamy,Flowers,17.0,17.0,17.0,17-17-17
16556,25.8,61.4,54.5,Silty,Potato,28.0,2.8,28.0,28-28
3957,34.0,72.4,47.8,Loamy,Maize,42.8,3.5,3.8,Urea
5607,30.5,66.1,49.0,Clayey,Rice,47.2,2.1,4.2,Urea
49066,26.6,63.1,50.4,Loamy,Chilli,10.0,26.0,26.0,10-26-26
24847,27.8,74.7,50.9,Loamy,Fruits,17.0,17.0,17.0,17-17-17
34494,30.3,50.4,38.5,Clayey,Rice,20.0,3.2,20.0,20-20
1185,32.4,61.0,44.4,Clayey,Wheat,42.6,1.5,0.2,Urea
26141,19.4,68.1,52.8,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
42743,24.6,60.4,45.0,Loamy,Cotton,14.0,14.0,35.0,14-35-14
44117,25.2,69.3,40.8,Silty,Chilli,10.0,26.0,26.0,10-26-26
33673,31.8,68.8,46.0,Clayey,Wheat,20.0,2.6,20.0,20-20
19879,27.3,62.8,38.9,Loamy,Onion,28.0,2.9,28.0,28-28
8347,26.5,66.6,35.8,Loamy,Sugarcane,19.0,0.0,46.8,DAP
7798,24.7,51.9,43.7,Sandy,Groundnut,19.4,0.7,46.0,DAP
48264,25.3,61.7,48.7,Silty,Chilli,10.0,26.0,26.0,10-26-26
6090,29.1,73.1,47.4,Loamy,Wheat,48.6,0.3,1.8,Urea
2081,31.5,64.9,58.1,Clayey,Maize,47.0,0.8,4.7,Urea
40697,21.2,65.0,53.4,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
46530,26.1,74.7,42.6,Loamy,Chilli,10.0,26.0,26.0,10-26-26
7934,23.2,69.0,35.5,Sandy,Cotton,18.2,0.7,47.3,DAP
10847,23.3,63.1,42.5,Loamy,Groundnut,19.6,0.8,47.0,DAP
12178,28.9,65.3,48.2,Loamy,Groundnut,19.3,1.5,46.5,DAP
9317,28.2,60.4,32.2,Loamy,Sugarcane,19.6,1.2,46.9,DAP
24595,24.5,68.6,56.3,Silty,Vegetables,17.0,17.0,17.0,17-17-17
11928,25.3,56.5,45.3,Loamy,Groundnut,18.9,0.4,47.8,DAP
9928,27.3,61.0,43.2,Loamy,Sugarcane,18.5,1.6,47.2,DAP
7212,27.6,53.1,40.2,Sandy,Sugarcane,19.1,1.9,47.0,DAP
21062,29.4,60.9,41.8,Silty,Onion,28.0,3.5,28.0,28-28
6534,29.0,61.3,48.0,Clayey,Rice,42.0,3.5,1.4,Urea
5210,30.5,73.9,55.0,Clayey,Maize,41.1,4.5,4.9,Urea
35415,30.8,57.2,41.5,Sandy,Wheat,20.0,0.7,20.0,20-20
10074,25.9,59.3,32.0,Sandy,Cotton,18.4,0.6,47.2,DAP
43391,20.1,65.4,41.0,Silty,Tomato,10.0,26.0,26.0,10-26-26
8449,20.5,51.6,33.4,Sandy,Cotton,18.0,0.6,46.8,DAP
39165,25.7,55.9,49.8,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
34247,33.2,63.4,33.3,Sandy,Wheat,20.0,2.8,20.0,20-20
28927,29.5,63.5,46.5,Sandy,Rice,20.0,2.0,20.0,20-20
693,32.4,72.5,51.6,Clayey,Maize,46.0,0.1,1.4,Urea
30226,32.4,63.4,40.1,Sandy,Rice,20.0,3.2,20.0,20-20
46091,18.9,74.1,51.5,Loamy,Potato,10.0,26.0,26.0,10-26-26
39134,28.5,58.6,39.4,Sandy,Cotton,14.0,14.0,35.0,14-35-14
46927,27.0,66.1,54.4,Silty,Chilli,10.0,26.0,26.0,10-26-26
7371,29.9,60.4,30.4,Loamy,Cotton,18.1,0.5,47.8,DAP
34070,34.2,62.7,44.3,Clayey,Wheat,20.0,1.1,20.0,20-20
7838,27.1,65.4,30.1,Loamy,Sugarcane,18.1,1.9,47.8,DAP
36484,27.4,67.8,39.0,Loamy,Cotton,14.0,14.0,35.0,14-35-14
46421,22.9,60.2,59.2,Loamy,Chilli,10.0,26.0,26.0,10-26-26
24496,18.6,63.7,46.9,Silty,Vegetables,17.0,17.0,17.0,17-17-17
28634,34.7,55.8,49.7,Clayey,Wheat,20.0,2.2,20.0,20-20
5038,32.9,72.8,54.3,Loamy,Rice,41.7,2.6,2.8,Urea
37168,23.5,64.0,41.1,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
13841,22.7,62.7,37.8,Loamy,Sugarcane,19.5,0.5,47.2,DAP
20901,23.4,61.5,47.6,Loamy,Potato,28.0,2.3,28.0,28-28
30980,27.0,50.9,34.1,Sandy,Rice,20.0,3.2,20.0,20-20
7355,28.6,60.6,32.6,Loamy,Groundnut,18.7,0.6,46.5,DAP
16123,25.7,68.9,39.9,Loamy,Tomato,28.0,1.5,28.0,28-28
8751,28.6,61.7,41.8,Sandy,Cotton,19.8,0.5,46.3,DAP
44309,25.6,74.0,47.8,Loamy,Tomato,10.0,26.0,26.0,10-26-26
27152,26.9,66.2,49.3,Silty,Flowers,17.0,17.0,17.0,17-17-17
1437,25.8,73.9,45.1,Loamy,Wheat,44.1,2.0,1.0,Urea
508,34.2,69.2,50.0,Clayey,Rice,41.3,4.1,0.6,Urea
38171,22.1,72.3,51.8,Loamy,Cotton,14.0,14.0,35.0,14-35-14
5931,25.8,70.8,40.4,Clayey,Maize,42.0,1.7,0.3,Urea
8948,29.3,69.4,47.5,Loamy,Cotton,18.3,1.4,46.1,DAP
12243,28.4,62.2,30.2,Sandy,Groundnut,18.9,1.3,46.7,DAP
17304,27.2,66.0,43.5,Loamy,Tomato,28.0,3.7,28.0,28-28
28413,21.7,66.7,52.6,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
32264,24.0,73.2,25.1,Silty,Fruits,11.6,5.8,41.2,20-20
4387,31.4,77.0,41.3,Loamy,Wheat,46.0,0.6,0.7,Urea
44979,19.2,64.6,45.6,Silty,Potato,10.0,26.0,26.0,10-26-26
10311,26.0,87.1,44.5,Sandy,Flowers,47.8,37.7,40.9,DAP
8922,22.3,52.2,47.5,Loamy,Groundnut,19.5,1.4,47.9,DAP
8694,26.2,60.7,36.1,Sandy,Sugarcane,19.8,1.1,47.1,DAP
17028,24.2,62.1,39.4,Silty,Tomato,28.0,1.1,28.0,28-28
25489,24.2,75.9,45.3,Loamy,Flowers,17.0,17.0,17.0,17-17-17
1540,30.8,75.7,45.9,Loamy,Maize,49.9,3.2,1.5,Urea
9122,26.4,63.3,30.4,Sandy,Sugarcane,19.7,0.7,47.9,DAP
33980,25.2,61.1,35.4,Sandy,Wheat,20.0,3.7,20.0,20-20
15285,29.9,61.5,43.0,Loamy,Tomato,28.0,2.9,28.0,28-28
5868,29.3,53.7,28.4,Silty,Flowers,36.9,14.3,8.5,Urea
35329,33.0,50.5,33.7,Sandy,Rice,20.0,4.2,20.0,20-20
22491,27.1,68.1,42.3,Silty,Flowers,17.0,17.0,17.0,17-17-17
13030,21.1,51.6,41.2,Sandy,Sugarcane,18.7,0.5,47.7,DAP
11570,21.6,63.4,40.3,Loamy,Groundnut,18.6,1.0,47.0,DAP
22000,27.8,69.9,48.2,Silty,Flowers,17.0,17.0,17.0,17-17-17
391,33.3,64.3,56.2,Loamy,Rice,47.4,4.4,0.4,Urea
17849,23.6,71.0,44.4,Loamy,Onion,28.0,2.8,28.0,28-28
29002,30.5,68.7,44.5,Clayey,Wheat,20.0,0.5,20.0,20-20
17577,23.8,57.2,54.6,Silty,Onion,28.0,2.1,28.0,28-28
31729,33.7,54.5,47.7,Sandy,Wheat,20.0,3.4,20.0,20-20
46656,21.5,63.2,55.9,Loamy,Potato,10.0,26.0,26.0,10-26-26
42833,29.4,63.0,55.0,Sandy,Cotton,14.0,14.0,35.0,14-35-14
32022,28.3,50.7,40.0,Sandy,Wheat,20.0,2.6,20.0,20-20
36359,28.6,56.3,49.8,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
11351,28.0,66.3,45.8,Loamy,Cotton,19.5,0.8,46.2,DAP
25082,35.2,71.6,59.4,Silty,Wheat,44.7,3.3,14.7,17-17-17
41204,25.8,74.7,49.7,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
6720,31.0,65.6,53.7,Loamy,Wheat,44.1,2.8,3.1,Urea
15541,22.3,60.7,45.0,Silty,Potato,28.0,3.7,28.0,28-28
47123,20.0,67.5,42.5,Loamy,Chilli,10.0,26.0,26.0,10-26-26
27242,19.3,66.7,52.9,Loamy,Flowers,17.0,17.0,17.0,17-17-17
14694,23.2,68.6,40.3,Silty,Potato,28.0,3.0,28.0,28-28
947,22.0,69.1,22.8,Loamy,Groundnut,4.6,21.9,16.3,Urea
14328,29.4,63.2,39.1,Loamy,Tomato,28.0,0.9,28.0,28-28
14415,26.9,68.6,44.5,Loamy,Onion,28.0,2.8,28.0,28-28
46594,18.9,66.4,49.7,Silty,Chilli,10.0,26.0,26.0,10-26-26
35933,21.5,72.1,36.5,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
35316,34.6,58.9,32.1,Clayey,Rice,20.0,2.8,20.0,20-20
32158,34.2,63.2,33.3,Clayey,Rice,20.0,3.9,20.0,20-20
18158,24.6,63.3,43.8,Loamy,Potato,28.0,4.9,28.0,28-28
13008,26.4,52.6,37.8,Loamy,Cotton,19.4,0.5,46.4,DAP
33041,16.1,83.9,38.9,Sandy,Wheat,0.9,13.7,9.5,20-20
20828,24.5,58.3,44.1,Loamy,Potato,28.0,4.0,28.0,28-28
25374,33.3,54.3,45.7,Loamy,Wheat,14.3,30.3,8.6,17-17-17
36387,24.8,63.8,48.6,Loamy,Cotton,14.0,14.0,35.0,14-35-14
27406,18.7,67.0,50.9,Silty,Fruits,17.0,17.0,17.0,17-17-17
7009,25.5,70.6,42.4,Loamy,Rice,45.0,1.7,0.5,Urea
48334,19.6,64.6,46.0,Loamy,Chilli,10.0,26.0,26.0,10-26-26
42038,20.1,62.3,49.4,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
17305,29.6,61.6,50.8,Silty,Onion,28.0,2.4,28.0,28-28
4634,25.3,56.3,65.7,Sandy,Tomato,27.0,3.5,39.2,Urea
31087,35.0,67.1,31.3,Sandy,Wheat,20.0,0.5,20.0,20-20
17131,29.0,72.2,53.5,Silty,Tomato,28.0,4.7,28.0,28-28
40476,21.4,72.9,54.4,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
19954,22.7,62.8,50.3,Loamy,Onion,28.0,1.9,28.0,28-28
41751,20.9,67.8,45.8,Sandy,Cotton,14.0,14.0,35.0,14-35-14
27053,20.1,64.4,54.0,Silty,Fruits,17.0,17.0,17.0,17-17-17
44915,23.9,67.2,52.1,Silty,Tomato,10.0,26.0,26.0,10-26-26
30134,30.9,61.4,30.8,Sandy,Wheat,20.0,2.9,20.0,20-20
10763,26.9,68.9,47.9,Loamy,Groundnut,18.3,0.0,47.2,DAP
13946,30.0,81.4,27.2,Loamy,Onion,21.6,45.7,18.2,DAP
24942,18.0,67.9,47.5,Silty,Vegetables,17.0,17.0,17.0,17-17-17
14343,25.0,72.0,42.5,Silty,Potato,28.0,0.4,28.0,28-28
38368,23.7,60.6,54.4,Sandy,Cotton,14.0,14.0,35.0,14-35-14
9291,23.5,54.2,34.3,Loamy,Cotton,19.3,1.0,47.0,DAP
28932,25.7,66.8,33.2,Clayey,Wheat,20.0,3.9,20.0,20-20
15990,29.5,66.9,50.1,Loamy,Potato,28.0,0.7,28.0,28-28
43124,23.9,62.4,57.3,Loamy,Potato,10.0,26.0,26.0,10-26-26
32697,31.3,57.4,47.9,Sandy,Wheat,20.0,1.9,20.0,20-20
36406,20.5,63.7,47.6,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
20598,24.7,71.9,50.2,Loamy,Tomato,28.0,4.5,28.0,28-28
49951,20.9,67.8,58.6,Loamy,Tomato,10.0,26.0,26.0,10-26-26
25869,23.9,71.8,53.9,Loamy,Flowers,17.0,17.0,17.0,17-17-17
21200,29.3,59.7,54.9,Loamy,Potato,28.0,3.7,28.0,28-28
33368,26.8,52.4,33.0,Clayey,Wheat,20.0,1.1,20.0,20-20
21925,20.7,74.4,48.7,Loamy,Flowers,17.0,17.0,17.0,17-17-17
34421,31.7,56.7,34.0,Clayey,Wheat,20.0,0.0,20.0,20-20
46450,22.5,65.0,53.9,Silty,Chilli,10.0,26.0,26.0,10-26-26
40875,25.8,68.6,35.0,Loamy,Cotton,14.0,14.0,35.0,14-35-14
31372,31.9,69.0,48.0,Clayey,Wheat,20.0,1.0,20.0,20-20
46962,27.5,63.2,45.7,Loamy,Tomato,10.0,26.0,26.0,10-26-26
1894,29.3,48.3,64.7,Sandy,Wheat,10.1,24.6,49.7,Urea
7834,21.7,54.9,38.7,Loamy,Cotton,19.4,1.1,46.6,DAP
32652,26.0,61.9,37.1,Sandy,Rice,20.0,1.8,20.0,20-20
42905,19.7,68.3,51.0,Silty,Tomato,10.0,26.0,26.0,10-26-26
22887,27.9,75.5,49.2,Silty,Flowers,17.0,17.0,17.0,17-17-17
20747,31.6,71.2,50.5,Loamy,Onion,28.0,4.9,28.0,28-28
33031,25.9,51.9,49.4,Clayey,Wheat,20.0,2.4,20.0,20-20
376,28.7,71.3,49.0,Clayey,Wheat,45.5,3.5,3.2,Urea
18351,27.6,59.2,51.4,Loamy,Onion,28.0,2.4,28.0,28-28
30772,27.1,63.3,45.8,Sandy,Rice,20.0,3.9,20.0,20-20
1467,30.9,78.0,55.9,Loamy,Maize,40.5,0.7,0.8,Urea
12616,26.4,52.7,48.1,Sandy,Sugarcane,19.7,0.3,48.0,DAP
13544,25.9,58.3,40.9,Sandy,Cotton,18.5,1.2,47.0,DAP
5697,29.5,71.6,56.4,Clayey,Wheat,44.9,0.6,0.9,Urea
17628,24.9,71.9,40.1,Silty,Onion,28.0,0.7,28.0,28-28
47712,24.5,77.5,47.7,Loamy,Potato,10.0,26.0,26.0,10-26-26
4838,25.2,72.6,52.1,Loamy,Maize,47.5,4.6,0.1,Urea
45645,23.6,69.8,57.6,Loamy,Potato,10.0,26.0,26.0,10-26-26
33710,27.5,54.0,42.8,Clayey,Wheat,20.0,0.8,20.0,20-20
42432,21.3,73.9,40.0,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
29099,32.2,58.0,32.2,Sandy,Rice,20.0,3.8,20.0,20-20
19042,26.3,55.3,46.7,Loamy,Potato,28.0,0.9,28.0,28-28
15883,25.5,72.0,49.7,Silty,Onion,28.0,4.6,28.0,28-28
10906,26.5,63.6,31.5,Loamy,Sugarcane,18.3,0.5,46.4,DAP
28622,31.9,64.5,48.7,Clayey,Rice,20.0,3.2,20.0,20-20
48502,24.3,46.5,24.3,Clayey,Fruits,32.0,12.0,44.9,10-26-26
4876,32.4,67.8,57.3,Clayey,Wheat,44.8,4.8,4.8,Urea
39347,22.5,66.0,44.7,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
19184,23.1,71.9,35.5,Silty,Tomato,28.0,3.7,28.0,28-28
20691,25.5,66.8,44.1,Silty,Tomato,28.0,4.5,28.0,28-28
13332,24.6,61.0,38.4,Sandy,Sugarcane,18.7,1.0,47.2,DAP
46880,19.8,63.3,51.8,Loamy,Chilli,10.0,26.0,26.0,10-26-26
33067,32.0,55.5,40.1,Clayey,Wheat,20.0,2.4,20.0,20-20
25626,24.6,67.9,57.2,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
23155,18.4,69.7,58.3,Loamy,Fruits,17.0,17.0,17.0,17-17-17
17242,23.3,74.7,49.5,Silty,Tomato,28.0,4.8,28.0,28-28
40746,25.5,58.4,35.2,Sandy,Cotton,14.0,14.0,35.0,14-35-14
2036,27.2,71.0,52.0,Loamy,Rice,47.2,4.8,3.4,Urea
20424,25.4,66.7,44.0,Silty,Tomato,28.0,0.1,28.0,28-28
10451,22.5,65.6,43.4,Sandy,Groundnut,19.4,0.3,47.5,DAP
42933,21.8,66.4,41.7,Loamy,Chilli,10.0,26.0,26.0,10-26-26
18543,22.2,69.9,43.8,Silty,Tomato,28.0,3.4,28.0,28-28
43060,26.2,77.3,40.6,Loamy,Potato,10.0,26.0,26.0,10-26-26
17884,27.3,57.5,37.2,Loamy,Onion,28.0,2.3,28.0,28-28
49902,15.5,43.3,30.8,Silty,Rice,20.2,21.8,30.0,10-26-26
41613,23.7,74.1,40.6,Sandy,Sugarcane,14.0,14.0,35.0,14-35-14
6829,34.4,76.2,45.2,Clayey,Rice,49.4,0.8,1.1,Urea
7131,26.9,60.2,48.5,Clayey,Rice,48.8,2.6,1.5,Urea
40038,24.4,62.2,48.8,Sandy,Cotton,14.0,14.0,35.0,14-35-14
40723,23.4,69.3,53.7,Sandy,Cotton,14.0,14.0,35.0,14-35-14
20470,22.9,68.6,36.6,Silty,Tomato,28.0,2.5,28.0,28-28
16627,25.3,73.7,41.0,Loamy,Onion,28.0,3.0,28.0,28-28
13991,27.7,50.7,36.6,Loamy,Cotton,19.6,0.8,46.6,DAP
35913,27.7,62.3,38.0,Sandy,Cotton,14.0,14.0,35.0,14-35-14
18029,24.6,56.9,38.8,Silty,Onion,28.0,4.2,28.0,28-28
7372,22.5,55.2,44.3,Loamy,Sugarcane,18.6,0.1,46.7,DAP
40300,24.6,61.0,45.5,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
5595,30.9,63.2,59.6,Clayey,Wheat,47.4,0.5,3.0,Urea
27333,24.4,74.9,45.7,Loamy,Flowers,17.0,17.0,17.0,17-17-17
46575,26.5,67.8,53.1,Silty,Potato,10.0,26.0,26.0,10-26-26
45504,27.3,73.6,42.1,Loamy,Tomato,10.0,26.0,26.0,10-26-26
34845,27.4,66.3,49.9,Sandy,Rice,20.0,4.0,20.0,20-20
4104,34.6,62.8,45.8,Loamy,Maize,43.8,0.0,1.6,Urea
7494,22.0,69.4,46.5,Loamy,Groundnut,18.3,0.8,47.1,DAP
46016,19.3,76.2,46.8,Silty,Chilli,10.0,26.0,26.0,10-26-26
29378,33.3,60.9,30.2,Clayey,Wheat,20.0,1.1,20.0,20-20
38737,22.0,69.5,46.7,Loamy,Cotton,14.0,14.0,35.0,14-35-14
24705,26.8,79.8,43.7,Loamy,Vegetables,17.0,17.0,17.0,17-17-17
15471,32.0,65.2,45.7,Loamy,Potato,28.0,1.1,28.0,28-28
23989,23.3,71.7,47.0,Loamy,Fruits,17.0,17.0,17.0,17-17-17
26682,26.4,63.1,42.8,Silty,Fruits,17.0,17.0,17.0,17-17-17
20351,25.8,55.2,46.7,Loamy,Onion,28.0,2.1,28.0,28-28
45627,20.2,71.2,45.7,Silty,Tomato,10.0,26.0,26.0,10-26-26
49750,26.3,74.2,47.5,Silty,Chilli,10.0,26.0,26.0,10-26-26
47489,20.6,74.7,50.9,Loamy,Tomato,10.0,26.0,26.0,10-26-26
39523,21.7,72.5,49.0,Loamy,Cotton,14.0,14.0,35.0,14-35-14
2576,34.0,62.1,47.1,Clayey,Maize,40.5,4.5,0.2,Urea
30426,27.4,53.8,47.4,Clayey,Rice,20.0,2.2,20.0,20-20
14390,25.6,56.7,48.1,Silty,Onion,28.0,3.8,28.0,28-28
4043,26.6,75.2,57.8,Loamy,Wheat,40.3,2.3,4.9,Urea
12854,22.6,67.1,41.2,Sandy,Cotton,19.7,1.7,47.3,DAP
4079,27.6,78.3,53.4,Loamy,Maize,47.0,0.1,0.9,Urea
7755,27.9,52.9,33.1,Loamy,Sugarcane,18.6,1.0,46.8,DAP
32468,33.5,58.8,45.7,Clayey,Rice,20.0,0.6,20.0,20-20
25217,20.7,71.8,54.6,Loamy,Fruits,17.0,17.0,17.0,17-17-17
42231,27.1,74.6,48.6,Sandy,Cotton,14.0,14.0,35.0,14-35-14
30792,34.5,69.3,38.1,Clayey,Rice,20.0,0.2,20.0,20-20
15961,23.0,65.1,42.9,Loamy,Onion,28.0,3.2,28.0,28-28
19163,29.8,70.9,50.5,Loamy,Tomato,28.0,3.1,28.0,28-28
37372,24.3,74.7,38.5,Loamy,Cotton,14.0,14.0,35.0,14-35-14
21317,31.2,59.6,39.4,Loamy,Tomato,28.0,2.5,28.0,28-28
14253,21.6,53.9,35.4,Sandy,Groundnut,18.3,0.8,46.1,DAP
34754,33.6,66.3,42.7,Sandy,Rice,20.0,2.1,20.0,20-20
20246,26.6,73.2,48.5,Silty,Onion,28.0,0.9,28.0,28-28
40543,28.9,58.8,45.4,Loamy,Cotton,14.0,14.0,35.0,14-35-14
9727,23.3,68.1,42.3,Sandy,Sugarcane,19.0,1.0,47.9,DAP
16710,29.2,64.4,38.5,Silty,Potato,28.0,0.1,28.0,28-28
43299,27.8,72.7,41.4,Loamy,Tomato,10.0,26.0,26.0,10-26-26
22779,20.4,68.4,54.9,Loamy,Fruits,17.0,17.0,17.0,17-17-17
936,26.6,73.8,50.3,Loamy,Wheat,44.4,2.8,4.3,Urea
4055,34.9,62.8,41.2,Loamy,Wheat,44.0,3.4,4.0,Urea
48017,20.7,79.8,49.5,Loamy,Tomato,10.0,26.0,26.0,10-26-26
37998,21.1,69.4,37.1,Loamy,Cotton,14.0,14.0,35.0,14-35-14
20956,28.1,64.4,52.5,Silty,Tomato,28.0,1.4,28.0,28-28
13667,26.4,51.9,37.9,Sandy,Cotton,19.4,0.5,46.5,DAP
40223,23.9,71.8,42.9,Loamy,Cotton,14.0,14.0,35.0,14-35-14
34037,33.2,67.2,42.2,Clayey,Wheat,20.0,3.8,20.0,20-20
865,31.9,75.7,55.9,Clayey,Rice,40.2,0.4,4.7,Urea
37711,21.7,58.2,53.6,Sandy,Cotton,14.0,14.0,35.0,14-35-14
2254,26.1,72.1,47.5,Loamy,Wheat,49.6,2.3,1.1,Urea
22395,24.0,72.0,50.1,Silty,Fruits,17.0,17.0,17.0,17-17-17
23383,27.9,63.6,53.5,Silty,Fruits,17.0,17.0,17.0,17-17-17
16756,29.7,63.1,45.7,Silty,Tomato,28.0,1.6,28.0,28-28
36635,22.0,55.2,47.9,Loamy,Cotton,14.0,14.0,35.0,14-35-14
43117,24.1,79.9,53.6,Loamy,Tomato,10.0,26.0,26.0,10-26-26
40709,21.8,56.2,48.9,Loamy,Sugarcane,14.0,14.0,35.0,14-35-14
33378,31.5,59.2,45.2,Clayey,Wheat,20.0,4.2,20.0,20-20
37420,20.1,56.7,55.0,Loamy,Cotton,14.0,14.0,35.0,14-35-14
47881,22.3,61.6,59.0,Loamy,Potato,10.0,26.0,26.0,10-26-26
30006,28.4,66.2,39.7,Sandy,Wheat,20.0,2.3,20.0,20-20
25257,20.9,72.1,43.7,Silty,Fruits,17.0,17.0,17.0,17-17-17
15887,24.0,73.3,48.3,Silty,Potato,28.0,3.5,28.0,28-28
38688,28.9,70.8,44.0,Sandy,Cotton,14.0,14.0,35.0,14-35-14
20014,28.9,57.2,53.7,Loamy,Potato,28.0,3.3,28.0,28-28
14023,26.5,60.4,43.9,Sandy,Cotton,18.5,0.1,47.4,DAP
18749,26.6,73.7,54.7,Silty,Potato,28.0,2.6,28.0,28-28
7149,25.5,61.6,48.9,Loamy,Cotton,19.5,0.4,46.3,DAP
43404,18.3,68.1,56.6,Loamy,Tomato,10.0,26.0,26.0,10-26-26
12998,29.2,67.5,45.4,Sandy,Sugarcane,19.3,1.2,47.6,DAP
20174,28.8,56.2,48.4,Silty,Tomato,28.0,4.8,28.0,28-28
46266,24.7,66.0,43.3,Silty,Tomato,10.0,26.0,26.0,10-26-26
5582,39.6,42.7,52.1,Loamy,Wheat,47.0,37.6,43.1,Urea
10901,23.9,56.9,41.5,Loamy,Sugarcane,18.9,1.0,47.4,DAP
5061,34.7,77.2,49.9,Clayey,Wheat,43.6,3.2,3.4,Urea
